Date,Block,Primary Type,Description,Location Description,Ward,Community Area,Year,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
03/14/2019 07:00:00 PM,019XX N WESTERN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,32,22,2019,"(41.916152698, -87.687376554)",24,22535,23,180,41,1,7,192
03/14/2019 06:00:00 PM,062XX S DR MARTIN LUTHER KING JR DR,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),20,40,2019,"(41.781203314, -87.615649592)",53,22260,7,404,4,60,18,251
03/14/2019 06:00:00 PM,001XX N WOOD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),27,28,2019,"(41.883780892, -87.671812677)",41,21184,29,579,46,28,15,92
03/14/2019 05:00:00 PM,123XX S NORMAL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,34,53,2019,"(41.669715963, -87.634424824)",45,21861,50,7,22,19,10,218
03/14/2019 04:30:00 PM,014XX S KOSTNER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,29,2019,"(41.861774665, -87.7348291)",36,21569,30,761,14,57,21,155
03/14/2019 04:00:00 PM,013XX S MILLARD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,29,2019,"(41.863782878, -87.7165647)",36,21569,30,33,14,57,21,155
03/14/2019 04:00:00 PM,048XX W CONGRESS PKWY,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,29,25,2019,"(41.874059413, -87.74574077)",36,22216,26,69,7,32,25,137
03/14/2019 03:45:00 PM,009XX N CENTRAL PARK AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27,23,2019,"(41.898186643, -87.71640273)",41,4299,24,456,46,5,16,65
03/14/2019 01:30:00 PM,095XX S STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,SIDEWALK,21,49,2019,"(41.721180629, -87.623717187)",31,21546,45,567,43,19,10,250
03/14/2019 12:30:00 PM,036XX N LAKE SHORE DR,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,46,6,2019,"(41.949649326, -87.64407246)",37,21186,57,726,39,53,5,18
03/14/2019 12:00:00 PM,053XX W HARRISON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29,25,2019,"(41.872911065, -87.757959642)",52,22216,26,68,7,32,25,97
03/14/2019 12:00:00 PM,023XX S HOMAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,22,30,2019,"(41.84927176, -87.710053473)",14,21569,32,755,28,57,21,130
03/14/2019 10:00:00 AM,009XX E 104TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,50,2019,"(41.705677782, -87.600944364)",30,21861,47,254,43,19,10,256
03/14/2019 08:48:00 AM,081XX S DR MARTIN LUTHER KING JR DR,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,44,2019,"(41.746782087, -87.614849458)",31,21546,40,11,32,61,20,235
03/14/2019 08:28:00 AM,080XX S HONORE ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,17,71,2019,"(41.748002395, -87.669441308)",6,21554,70,574,31,59,20,231
03/14/2019 08:00:00 AM,020XX W WEBSTER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,32,22,2019,"(41.921388038, -87.678060444)",16,22535,23,178,40,1,7,180
03/14/2019 07:30:00 AM,036XX S WABASH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,"SCHOOL, PUBLIC, GROUNDS",3,35,2019,"(41.8280754, -87.624904486)",12,4301,1,446,9,36,24,102
03/14/2019 06:30:00 AM,067XX S RACINE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,16,68,2019,"(41.771822247, -87.654297497)",17,22257,66,21,2,11,17,203
03/14/2019 05:05:00 AM,038XX W HAYFORD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,18,70,2019,"(41.755708536, -87.719304751)",6,4300,69,571,30,8,13,209
03/14/2019 01:30:00 AM,102XX S SANGAMON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,34,73,2019,"(41.707987206, -87.646509807)",45,22212,72,594,22,13,9,253
03/13/2019 11:45:00 PM,016XX E 77TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),8,43,2019,"(41.755134374, -87.58497125)",9,22538,39,188,35,24,19,224
03/13/2019 11:00:00 PM,032XX N CLARK ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,44,6,2019,"(41.941317244, -87.651778045)",38,4449,57,731,25,22,5,28
03/13/2019 10:00:00 PM,012XX N HALSTED ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),27,8,2019,"(41.904492673, -87.648117982)",41,22620,37,108,46,54,14,199
03/13/2019 09:30:00 PM,124XX S STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,53,2019,"(41.668582482, -87.622333331)",30,21861,50,504,43,19,10,219
03/13/2019 09:30:00 PM,044XX W ADAMS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,26,2019,"(41.877845827, -87.736566559)",11,21572,27,716,23,30,16,90
03/13/2019 08:40:00 PM,006XX N KINGSBURY ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,42,8,2019,"(41.892328543, -87.640520462)",22,4446,37,652,36,55,14,73
03/13/2019 08:00:00 PM,0000X E 107TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,49,2019,"(41.699899129, -87.621614966)",30,21861,45,236,43,19,10,256
03/13/2019 08:00:00 PM,078XX S WINCHESTER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17,71,2019,"(41.751482958, -87.671956111)",6,21554,70,573,31,59,20,231
03/13/2019 07:30:00 PM,026XX W MAYPOLE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27,27,2019,"(41.883678554, -87.692973506)",41,21184,28,50,46,28,15,77
03/13/2019 06:37:00 PM,0000X E 122ND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,53,2019,"(41.672564004, -87.621806361)",30,21861,50,504,43,19,10,219
03/13/2019 06:00:00 PM,075XX S PEORIA ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17,71,2019,"(41.757289583, -87.646640432)",17,21554,70,572,31,59,20,229
03/13/2019 04:30:00 PM,044XX S RICHMOND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15,58,2019,"(41.813217562, -87.6980374)",49,22248,55,156,3,56,23,115
03/13/2019 03:00:00 PM,081XX S HERMITAGE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21,71,2019,"(41.745671849, -87.666962519)",6,21554,70,574,13,59,20,237
03/13/2019 03:00:00 PM,064XX S ST LAWRENCE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,20,42,2019,"(41.778055088, -87.610749912)",53,22260,9,332,4,60,18,277
03/13/2019 01:00:00 PM,054XX W ADAMS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),29,25,2019,"(41.878401489, -87.760539546)",52,22216,26,68,7,32,25,97
03/13/2019 12:30:00 PM,056XX S UNION AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20,68,2019,"(41.79180817, -87.642663757)",53,21559,66,113,4,11,17,135
03/13/2019 10:00:00 AM,057XX S ADA ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16,67,2019,"(41.789629431, -87.6583999)",19,22257,65,297,2,23,17,266
03/13/2019 08:00:00 AM,061XX N TALMAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,40,2,2019,"(41.993037866, -87.695829264)",42,4450,20,31,24,50,11,52
03/13/2019 06:30:00 AM,023XX W LAKE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),27,28,2019,"(41.884688535, -87.684678588)",41,21184,29,37,46,28,15,75
03/13/2019 06:00:00 AM,049XX N SAWYER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,33,14,2019,"(41.971177334, -87.709774731)",28,21849,14,750,20,20,1,1
03/13/2019 12:01:00 AM,008XX W EASTWOOD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,46,3,2019,"(41.966430564, -87.651032417)",37,22616,31,19,39,15,5,4
03/12/2019 11:00:00 PM,073XX S TALMAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,18,66,2019,"(41.760033578, -87.689234214)",6,21867,64,333,30,58,13,226
03/12/2019 08:55:00 PM,037XX W 13TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,29,2019,"(41.864425164, -87.718636425)",36,21569,30,33,14,57,21,155
03/12/2019 07:00:00 PM,010XX S MASON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29,25,2019,"(41.86856449, -87.773011129)",52,22216,26,61,7,32,25,99
03/12/2019 06:30:00 PM,020XX W MADISON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),27,28,2019,"(41.881300985, -87.678191093)",48,21184,29,37,46,28,15,75
03/12/2019 06:00:00 PM,009XX W OAKDALE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,44,6,2019,"(41.935387001, -87.652704875)",38,4449,57,681,25,22,5,31
03/12/2019 06:00:00 PM,015XX W 35TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),11,59,2019,"(41.830529667, -87.663474305)",26,14924,56,192,1,43,23,165
03/12/2019 02:00:00 PM,082XX S JEFFERY BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,8,46,2019,"(41.745604221, -87.575880606)",9,21202,42,507,35,25,19,222
03/12/2019 12:30:00 PM,011XX S STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4,32,2019,"(41.868741794, -87.627455228)",48,14913,38,12,10,35,22,144
03/12/2019 11:00:00 AM,071XX S VERNON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,69,2019,"(41.76490312, -87.614038845)",31,21546,67,515,32,61,18,223
03/12/2019 11:00:00 AM,010XX N KEYSTONE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37,23,2019,"(41.8999414, -87.727449613)",4,4299,24,99,45,5,16,68
03/12/2019 09:30:00 AM,027XX N CANNON DR,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,43,7,2019,"(41.931453681, -87.63745488)",51,21190,68,101,34,16,5,178
03/12/2019 09:00:00 AM,094XX S PERRY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),21,49,2019,"(41.723062534, -87.626275325)",18,21554,45,187,13,59,20,242
03/12/2019 08:00:00 AM,107XX S FOREST AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT/LAND,9,49,2019,"(41.69918901, -87.615983663)",30,21861,45,237,43,19,10,260
03/12/2019 08:00:00 AM,047XX S VINCENNES AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,3,38,2019,"(41.808747436, -87.613856692)",12,21192,4,447,9,10,24,116
03/12/2019 06:56:00 AM,048XX S WESTERN AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,14,58,2019,"(41.806379228, -87.684365088)",29,14924,55,85,8,56,23,115
03/12/2019 06:00:00 AM,083XX S DREXEL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),8,44,2019,"(41.743318257, -87.602583422)",9,21546,40,141,35,61,20,241
03/12/2019 02:30:00 AM,052XX S MAY ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,20,61,2019,"(41.798773587, -87.653778334)",19,14924,59,791,4,37,23,127
03/12/2019 02:00:00 AM,013XX W MONROE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27,28,2019,"(41.880278269, -87.660311065)",41,14917,29,91,46,44,15,92
03/11/2019 11:30:00 PM,068XX S LOOMIS BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17,67,2019,"(41.769858163, -87.659098408)",17,22257,65,284,31,23,17,204
03/11/2019 11:00:00 PM,077XX S PRAIRIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,69,2019,"(41.753971222, -87.618217945)",31,21546,67,475,32,61,20,228
03/11/2019 10:45:00 PM,029XX W 25TH ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,12,30,2019,"(41.846416501, -87.698307294)",29,21569,32,262,1,57,21,160
03/11/2019 10:30:00 PM,007XX N MAYFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29,25,2019,"(41.893157419, -87.77223429)",52,22216,26,672,7,32,25,70
03/11/2019 10:00:00 PM,018XX W ERIE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1,24,2019,"(41.893239615, -87.673125455)",24,21560,25,519,41,4,15,80
03/11/2019 09:30:00 PM,046XX S EVANS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4,38,2019,"(41.80996902, -87.607809036)",1,4301,4,165,10,36,24,114
03/11/2019 09:00:00 PM,062XX S PRINCETON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20,68,2019,"(41.781250632, -87.632650351)",53,21559,66,166,4,11,17,135
03/11/2019 08:00:00 PM,035XX W VAN BUREN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),28,27,2019,"(41.875411485, -87.714238797)",11,21572,28,783,23,30,16,141
03/11/2019 08:00:00 PM,004XX W 91ST ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21,73,2019,"(41.728852188, -87.634209175)",18,21554,72,631,13,59,9,243
03/11/2019 06:00:00 PM,019XX W MORSE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,49,1,2019,"(42.007674509, -87.679574644)",3,21853,10,44,5,9,11,33
03/11/2019 06:00:00 PM,022XX E 70TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5,43,2019,"(41.767114832, -87.571023597)",32,22538,39,142,33,24,18,262
03/11/2019 06:00:00 PM,008XX W 59TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,16,68,2019,"(41.78701723, -87.645505595)",19,21559,66,113,2,11,17,261
03/11/2019 04:07:00 PM,016XX E 69TH ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,5,43,2019,"(41.769708249, -87.585227114)",32,22538,39,381,33,24,18,212
03/11/2019 04:00:00 PM,014XX S SPRINGFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,29,2019,"(41.861718545, -87.722605049)",36,21569,30,33,14,57,21,155
03/11/2019 03:00:00 PM,079XX S INGLESIDE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,44,2019,"(41.750625119, -87.601529411)",9,21546,40,247,35,61,20,227
03/11/2019 03:00:00 PM,055XX S CARPENTER ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16,68,2019,"(41.793223108, -87.65120397)",19,21559,66,409,2,11,17,261
03/11/2019 02:00:00 PM,055XX S STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3,40,2019,"(41.793935909, -87.625680278)",53,21559,7,403,4,60,24,111
03/11/2019 12:00:00 PM,016XX S KOMENSKY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,29,2019,"(41.858079279, -87.726156337)",36,21569,30,753,14,57,21,109
03/11/2019 12:00:00 PM,020XX N KEDZIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),26,22,2019,"(41.91787493, -87.706983398)",15,22535,23,371,40,1,7,182
03/11/2019 09:00:00 AM,012XX W BELDEN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),43,7,2019,"(41.923454991, -87.660129412)",16,21190,68,210,34,16,14,186
03/11/2019 09:00:00 AM,020XX W HOWARD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,49,1,2019,"(42.019454319, -87.681334526)",3,22528,10,,5,12,11,33
03/11/2019 09:00:00 AM,012XX W BELDEN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),43,7,2019,"(41.923454991, -87.660129412)",16,21190,68,210,34,16,14,186
03/11/2019 09:00:00 AM,008XX N LAMON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37,25,2019,"(41.896163599, -87.748285612)",4,4299,26,585,45,5,25,69
03/11/2019 09:00:00 AM,016XX N KARLOV AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,26,23,2019,"(41.910456169, -87.728794006)",27,22615,24,285,49,2,6,194
03/11/2019 09:00:00 AM,002XX E 43RD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3,38,2019,"(41.816573417, -87.620790527)",12,4301,4,163,9,36,24,98
03/11/2019 08:05:00 AM,002XX N CALIFORNIA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27,27,2019,"(41.885840948, -87.696415006)",41,21184,28,50,46,28,15,77
03/11/2019 08:00:00 AM,102XX S CALUMET AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT/LAND,9,49,2019,"(41.708140399, -87.615008873)",30,21861,45,570,43,19,10,250
03/11/2019 08:00:00 AM,021XX W SCHILLER ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,2,24,2019,"(41.907080649, -87.680649746)",16,21560,25,517,11,4,7,200
03/11/2019 07:00:00 AM,019XX N ALBANY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1,22,2019,"(41.91612006, -87.705236962)",15,22535,23,386,41,1,7,171
03/11/2019 06:45:00 AM,006XX W MONROE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),42,28,2019,"(41.880541389, -87.643148513)",48,4452,29,786,36,45,22,91
03/11/2019 06:00:00 AM,073XX S LUELLA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,43,2019,"(41.762034341, -87.570075766)",43,22538,39,418,37,24,18,89
03/11/2019 01:00:00 AM,005XX W 103RD PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,34,49,2019,"(41.706081466, -87.636287007)",45,21861,45,525,22,19,9,253
03/11/2019 12:30:00 AM,055XX W GRAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,36,19,2019,"(41.918742744, -87.76569407)",52,22615,19,307,45,2,6,133
03/11/2019 12:00:00 AM,066XX N ASHLAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),49,1,2019,"(42.002117649, -87.670503686)",46,21853,10,242,5,9,11,41
03/10/2019 10:35:00 PM,033XX W WELLINGTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),35,21,2019,"(41.935658732, -87.711752668)",15,21538,22,216,12,39,7,168
03/10/2019 10:00:00 PM,031XX N LUNA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31,19,2019,"(41.937911717, -87.765248451)",27,22618,19,303,17,21,6,177
03/10/2019 09:30:00 PM,030XX W LEXINGTON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,27,2019,"(41.871907088, -87.702141566)",11,21184,28,36,23,28,16,140
03/10/2019 09:30:00 PM,050XX S MICHIGAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3,38,2019,"(41.802992677, -87.62267216)",12,21192,4,449,9,10,24,107
03/10/2019 07:00:00 PM,023XX S INDIANA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3,33,2019,"(41.850679839, -87.622232656)",48,21194,34,193,9,40,22,148
03/10/2019 07:00:00 PM,081XX S HERMITAGE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21,71,2019,"(41.745691058, -87.666962321)",6,21554,70,574,13,59,20,237
03/10/2019 06:30:00 PM,052XX S TROY ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,14,63,2019,"(41.798538184, -87.702480636)",49,22248,61,777,8,56,23,120
03/10/2019 06:15:00 PM,048XX W MADISON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,28,25,2019,"(41.880489945, -87.745887499)",11,22216,26,696,23,32,25,137
03/10/2019 06:00:00 PM,046XX W ROSCOE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,30,15,2019,"(41.942524183, -87.743903285)",27,22618,15,115,21,21,1,25
03/10/2019 05:30:00 PM,071XX W SUMMERDALE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41,10,2019,"(41.977874011, -87.806319159)",34,4448,36,699,29,31,12,49
03/10/2019 05:05:00 PM,077XX N EASTLAKE TER,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,49,1,2019,"(42.021863012, -87.665462815)",3,21853,10,340,5,9,11,32
03/10/2019 05:00:00 PM,013XX N HOYNE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,2,24,2019,"(41.906543431, -87.679799267)",16,21560,25,517,11,4,7,200
03/10/2019 05:00:00 PM,079XX S WOLCOTT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17,71,2019,"(41.749324117, -87.670688322)",6,21554,70,574,31,59,20,231
03/10/2019 05:00:00 PM,018XX W IOWA ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,2,24,2019,"(41.897779604, -87.673780258)",24,21560,25,462,41,4,15,63
03/10/2019 05:00:00 PM,003XX E 130TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,54,2019,"(41.658301412, -87.615149469)",30,4460,51,9,43,47,10,221
03/10/2019 04:00:00 PM,083XX S OGLESBY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,46,2019,"(41.743360293, -87.567325238)",9,21202,42,507,35,25,19,240
03/10/2019 02:00:00 PM,032XX W WASHINGTON BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,27,2019,"(41.882784485, -87.707006744)",11,21572,28,39,23,30,16,86
03/10/2019 10:00:00 AM,023XX S PULASKI RD,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),22,29,2019,"(41.848430856, -87.724676701)",14,21569,32,194,28,57,21,161
03/10/2019 09:00:00 AM,041XX W WELLINGTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31,21,2019,"(41.935390861, -87.731002633)",7,22618,22,464,17,21,6,175
03/10/2019 05:30:00 AM,048XX W HUBBARD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,25,2019,"(41.888675382, -87.746833491)",11,22216,26,695,45,32,25,81
03/10/2019 05:25:00 AM,047XX S KILBOURN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,14,57,2019,"(41.806979362, -87.73579787)",35,22248,54,697,8,56,13,105
03/10/2019 05:00:00 AM,007XX E 91ST PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,44,2019,"(41.728413223, -87.606368171)",31,21546,40,430,35,61,20,248
03/10/2019 04:30:00 AM,001XX S SACRAMENTO BLVD,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,27,27,2019,"(41.879407216, -87.701160766)",11,21184,28,737,23,28,16,123
03/10/2019 01:30:00 AM,003XX S KILPATRICK AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,25,2019,"(41.876362602, -87.742679354)",36,22216,26,69,23,32,16,143
03/09/2019 11:00:00 PM,049XX W ADAMS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,25,2019,"(41.878561061, -87.748101027)",11,22216,26,69,23,32,25,137
03/09/2019 11:00:00 PM,010XX W LAWRENCE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,46,3,2019,"(41.969058017, -87.657273995)",37,22616,31,634,39,15,2,14
03/09/2019 10:35:00 PM,012XX W DEVON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,48,77,2019,"(41.99818046, -87.661189175)",46,4451,76,536,16,14,11,50
03/09/2019 10:00:00 PM,044XX W GEORGE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31,20,2019,"(41.933483088, -87.737209547)",7,22618,21,411,17,21,6,175
03/09/2019 08:39:00 PM,070XX S EBERHART AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,69,2019,"(41.766910127, -87.612872752)",31,22260,67,480,32,60,18,211
03/09/2019 08:00:00 PM,108XX S FAIRFIELD AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,19,75,2019,"(41.69666018, -87.689929178)",33,4447,74,314,42,33,9,257
03/09/2019 08:00:00 PM,077XX S PHILLIPS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,43,2019,"(41.75438557, -87.565072175)",43,22538,39,246,37,24,19,225
03/09/2019 08:00:00 PM,076XX S ESSEX AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,VEHICLE NON-COMMERCIAL,7,43,2019,"(41.756345349, -87.563894322)",43,22538,39,245,37,24,19,225
03/09/2019 06:58:00 PM,0000X E DELAWARE PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,42,8,2019,"(41.899170248, -87.626613316)",22,21182,37,104,36,6,14,71
03/09/2019 06:15:00 PM,018XX W 19TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,25,31,2019,"(41.855887306, -87.672111219)",8,14920,33,366,26,43,15,121
03/09/2019 05:00:00 PM,018XX E 80TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,46,2019,"(41.749734046, -87.580420191)",9,21202,42,507,35,25,19,222
03/09/2019 04:30:00 PM,001XX N PINE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29,25,2019,"(41.883310937, -87.763293978)",11,22216,26,674,23,32,25,84
03/09/2019 04:30:00 PM,071XX S HALSTED ST,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,6,68,2019,"(41.764748911, -87.644401916)",31,21559,66,512,32,11,17,215
03/09/2019 03:30:00 PM,034XX S RHODES AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,4,35,2019,"(41.832043206, -87.613364699)",1,21194,1,581,10,40,24,169
03/09/2019 02:30:00 PM,067XX S JEFFERY BLVD,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,5,43,2019,"(41.772998982, -87.576478539)",32,22538,39,152,33,24,18,212
03/09/2019 12:00:00 PM,025XX S BLUE ISLAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,25,31,2019,"(41.846354955, -87.681443509)",8,14920,33,204,26,43,21,159
03/09/2019 11:30:00 AM,017XX N LOREL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37,25,2019,"(41.912004649, -87.759419926)",4,22615,26,596,45,2,6,145
03/09/2019 03:26:00 AM,009XX W BELMONT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,44,6,2019,"(41.939919138, -87.653410162)",38,4449,57,731,25,22,5,28
